inventory_id,snapshot_date,warehouse_id,warehouse_city,region,product_id,batch_id,manufacture_date,expiry_date,opening_stock_units,received_units,sold_units,damaged_units,closing_stock_units,reorder_level_units,stockout_days,near_expiry_units_90d,inventory_value_inr
I002162,2024-11-30,W01,Delhi,North,P002,P002-11-W01,2023-12-01,2026-12-01,1757,858,1057,6,1552,823,0,0,37698.08
I002163,2024-11-30,W01,Delhi,North,P003,P003-11-W01,2023-09-01,2025-09-01,2243,563,1767,15,1024,520,0,0,39690.24
I002164,2024-11-30,W01,Delhi,North,P004,P004-11-W01,2023-12-01,2025-06-01,630,257,887,0,0,843,13,0,0
I002165,2024-11-30,W01,Delhi,North,P005,P005-11-W01,2023-12-01,2026-06-01,820,1131,1392,8,551,825,0,0,25081.52
I002166,2024-11-30,W01,Delhi,North,P006,P006-11-W01,2024-03-01,2025-09-01,1029,273,876,15,411,631,0,0,23850.33
I002167,2024-11-30,W01,Delhi,North,P007,P007-11-W01,2024-03-01,2025-09-01,1011,278,1289,0,0,965,10,0,0
I002168,2024-11-30,W01,Delhi,North,P008,P008-11-W01,2024-03-01,2026-09-01,825,45,870,0,0,683,1,0,0
I002169,2024-11-30,W01,Delhi,North,P009,P009-11-W01,2024-06-01,2025-12-01,2565,791,1936,1,1419,996,0,0,91766.73
I002170,2024-11-30,W01,Delhi,North,P010,P010-11-W01,2023-09-01,2026-09-01,1833,1329,1082,13,2067,506,0,0,152937.33
I002171,2024-11-30,W01,Delhi,North,P011,P011-11-W01,2024-03-01,2026-09-01,960,239,919,15,265,651,0,0,25074.3
I002172,2024-11-30,W01,Delhi,North,P012,P012-11-W01,2023-12-01,2026-12-01,1192,1337,1565,4,960,741,0,0,213312
I002173,2024-11-30,W01,Delhi,North,P013,P013-11-W01,2023-09-01,2025-03-01,1105,94,1199,0,0,650,6,0,0
I002174,2024-11-30,W01,Delhi,North,P014,P014-11-W01,2023-09-01,2025-03-01,2207,922,1593,15,1521,962,0,0,38542.14
I002175,2024-11-30,W01,Delhi,North,P015,P015-11-W01,2024-03-01,2027-03-01,2163,244,1280,12,1115,593,0,0,31666
I002176,2024-11-30,W01,Delhi,North,P016,P016-11-W01,2023-09-01,2026-03-01,1173,68,453,1,787,695,0,0,38122.28
I002177,2024-11-30,W01,Delhi,North,P017,P017-11-W01,2023-12-01,2026-06-01,1071,1499,1440,6,1124,974,0,0,55323.28
I002178,2024-11-30,W01,Delhi,North,P018,P018-11-W01,2023-09-01,2026-03-01,1700,803,1788,4,711,640,0,0,48611.07
I002179,2024-11-30,W01,Delhi,North,P019,P019-11-W01,2023-09-01,2025-09-01,2143,1265,1062,7,2339,987,0,0,162373.38
I002180,2024-11-30,W01,Delhi,North,P020,P020-11-W01,2024-06-01,2025-12-01,473,102,575,0,0,857,2,0,0
I002181,2024-11-30,W01,Delhi,North,P021,P021-11-W01,2023-09-01,2025-09-01,1508,1012,676,5,1839,838,0,0,133732.08
I002182,2024-11-30,W01,Delhi,North,P022,P022-11-W01,2023-09-01,2025-03-01,1386,746,579,12,1541,993,0,0,119828.16
I002183,2024-11-30,W01,Delhi,North,P023,P023-11-W01,2023-12-01,2026-06-01,2216,598,983,13,1818,708,0,0,170055.72
I002184,2024-11-30,W01,Delhi,North,P024,P024-11-W01,2024-06-01,2026-06-01,1047,848,1448,12,435,864,0,0,94203.6
I002185,2024-11-30,W01,Delhi,North,P025,P025-11-W01,2023-09-01,2025-03-01,2549,878,1741,16,1670,695,0,0,25818.2
I002186,2024-11-30,W01,Delhi,North,P026,P026-11-W01,2023-12-01,2025-06-01,896,1298,1738,7,449,914,0,0,11485.42
I002187,2024-11-30,W01,Delhi,North,P027,P027-11-W01,2023-12-01,2025-06-01,1609,574,1619,1,563,575,0,0,19361.57
I002188,2024-11-30,W01,Delhi,North,P028,P028-11-W01,2023-12-01,2026-06-01,494,1372,1168,10,688,608,0,0,30657.28
I002189,2024-11-30,W01,Delhi,North,P029,P029-11-W01,2023-09-01,2026-09-01,2365,1083,1131,1,2316,638,0,0,149266.2
I002190,2024-11-30,W01,Delhi,North,P030,P030-11-W01,2023-09-01,2026-09-01,2487,120,1351,1,1255,796,0,0,78286.9
I002191,2024-11-30,W01,Delhi,North,P031,P031-11-W01,2023-09-01,2026-09-01,1185,372,1541,6,10,669,0,0,584.7
I002192,2024-11-30,W01,Delhi,North,P032,P032-11-W01,2024-03-01,2026-09-01,627,536,1163,0,0,728,5,0,0
I002193,2024-11-30,W01,Delhi,North,P033,P033-11-W01,2024-06-01,2026-12-01,1566,504,904,14,1152,674,0,0,80904.96
I002194,2024-11-30,W01,Delhi,North,P034,P034-11-W01,2024-03-01,2025-09-01,694,500,866,0,328,534,0,0,21697.2
I002195,2024-11-30,W01,Delhi,North,P035,P035-11-W01,2023-09-01,2026-03-01,2128,696,984,1,1839,667,0,0,163707.78
I002196,2024-11-30,W01,Delhi,North,P036,P036-11-W01,2023-09-01,2025-03-01,1068,1320,1096,8,1284,671,0,0,291326.76
I002197,2024-11-30,W02,Mumbai,West,P001,P001-11-W02,2024-06-01,2027-06-01,1719,1145,547,16,2301,605,0,0,48159.93
I002198,2024-11-30,W02,Mumbai,West,P002,P002-11-W02,2024-06-01,2027-06-01,1153,804,1016,15,926,903,0,0,22492.54
I002199,2024-11-30,W02,Mumbai,West,P003,P003-11-W02,2024-03-01,2026-03-01,1228,569,919,8,870,645,0,0,33721.2
I002200,2024-11-30,W02,Mumbai,West,P004,P004-11-W02,2024-03-01,2025-09-01,822,692,1514,0,0,686,7,0,0
I002201,2024-11-30,W02,Mumbai,West,P005,P005-11-W02,2024-06-01,2026-12-01,2130,1064,916,12,2266,532,0,0,103148.32
I002202,2024-11-30,W02,Mumbai,West,P006,P006-11-W02,2024-03-01,2025-09-01,1860,436,994,2,1300,699,0,0,75439
I002203,2024-11-30,W02,Mumbai,West,P007,P007-11-W02,2023-12-01,2025-06-01,1430,790,631,13,1576,536,0,0,99130.4
I002204,2024-11-30,W02,Mumbai,West,P008,P008-11-W02,2024-03-01,2026-09-01,919,1495,648,4,1762,691,0,0,112908.96
I002205,2024-11-30,W02,Mumbai,West,P009,P009-11-W02,2023-09-01,2025-03-01,2067,122,1668,3,518,514,0,0,33499.06
I002206,2024-11-30,W02,Mumbai,West,P010,P010-11-W02,2023-09-01,2026-09-01,2020,119,996,11,1132,946,0,0,83756.68
I002207,2024-11-30,W02,Mumbai,West,P011,P011-11-W02,2023-09-01,2026-03-01,1201,1008,1741,15,453,612,0,0,42862.86
I002208,2024-11-30,W02,Mumbai,West,P012,P012-11-W02,2023-09-01,2026-09-01,2342,589,676,1,2254,606,0,0,500838.8
I002209,2024-11-30,W02,Mumbai,West,P013,P013-11-W02,2023-12-01,2025-06-01,1277,628,821,2,1082,912,0,0,29473.68
I002210,2024-11-30,W02,Mumbai,West,P014,P014-11-W02,2024-03-01,2025-09-01,2557,544,589,5,2507,751,0,0,63527.38
I002211,2024-11-30,W02,Mumbai,West,P015,P015-11-W02,2024-03-01,2027-03-01,2467,946,1367,14,2032,559,0,0,57708.8
I002212,2024-11-30,W02,Mumbai,West,P016,P016-11-W02,2024-03-01,2026-09-01,2072,960,1831,14,1187,941,0,0,57498.28
I002213,2024-11-30,W02,Mumbai,West,P017,P017-11-W02,2024-06-01,2026-12-01,1348,829,1710,1,466,937,0,0,22936.52
I002214,2024-11-30,W02,Mumbai,West,P018,P018-11-W02,2024-06-01,2026-12-01,1590,793,1543,5,835,973,0,0,57088.95
I002215,2024-11-30,W02,Mumbai,West,P019,P019-11-W02,2024-03-01,2026-03-01,1433,894,1235,5,1087,552,0,0,75459.54
I002216,2024-11-30,W02,Mumbai,West,P020,P020-11-W02,2023-09-01,2025-03-01,2376,642,1760,14,1244,854,0,0,70012.32
I002217,2024-11-30,W02,Mumbai,West,P021,P021-11-W02,2024-06-01,2026-06-01,2092,637,1856,11,862,878,0,0,62684.64
I002218,2024-11-30,W02,Mumbai,West,P022,P022-11-W02,2023-12-01,2025-06-01,953,1155,1705,8,395,540,0,0,30715.2
I002219,2024-11-30,W02,Mumbai,West,P023,P023-11-W02,2023-09-01,2026-03-01,1179,740,1175,8,736,584,0,0,68845.44
I002220,2024-11-30,W02,Mumbai,West,P024,P024-11-W02,2023-12-01,2025-12-01,508,287,795,0,0,678,4,0,0
I002221,2024-11-30,W02,Mumbai,West,P025,P025-11-W02,2024-03-01,2025-09-01,2399,1129,762,5,2761,941,0,0,42685.06
I002222,2024-11-30,W02,Mumbai,West,P026,P026-11-W02,2024-03-01,2025-09-01,2422,460,1611,5,1266,863,0,0,32384.28
I002223,2024-11-30,W02,Mumbai,West,P027,P027-11-W02,2023-09-01,2025-03-01,1967,958,1707,1,1217,981,0,0,41852.63
I002224,2024-11-30,W02,Mumbai,West,P028,P028-11-W02,2024-06-01,2026-12-01,1736,476,1163,1,1048,846,0,0,46698.88
I002225,2024-11-30,W02,Mumbai,West,P029,P029-11-W02,2023-09-01,2026-09-01,2497,254,1729,4,1018,999,0,0,65610.1
I002226,2024-11-30,W02,Mumbai,West,P030,P030-11-W02,2023-12-01,2026-12-01,636,1292,735,3,1190,590,0,0,74232.2
I002227,2024-11-30,W02,Mumbai,West,P031,P031-11-W02,2023-09-01,2026-09-01,737,1470,1137,16,1054,976,0,0,61627.38
I002228,2024-11-30,W02,Mumbai,West,P032,P032-11-W02,2024-03-01,2026-09-01,2398,1390,1031,14,2743,825,0,0,141675.95
I002229,2024-11-30,W02,Mumbai,West,P033,P033-11-W02,2023-09-01,2026-03-01,466,905,678,8,685,529,0,0,48107.55
I002230,2024-11-30,W02,Mumbai,West,P034,P034-11-W02,2023-09-01,2025-03-01,905,184,794,13,282,666,0,0,18654.3
I002231,2024-11-30,W02,Mumbai,West,P035,P035-11-W02,2023-09-01,2026-03-01,1681,1481,1640,14,1508,834,0,0,134242.16
I002232,2024-11-30,W02,Mumbai,West,P036,P036-11-W02,2024-03-01,2025-09-01,406,885,1058,15,218,862,0,0,49462.02
I002233,2024-11-30,W03,Bengaluru,South,P001,P001-11-W03,2023-09-01,2026-09-01,2379,1397,1915,14,1847,885,0,0,38657.71
I002234,2024-11-30,W03,Bengaluru,South,P002,P002-11-W03,2023-12-01,2026-12-01,892,368,1260,0,0,890,5,0,0
I002235,2024-11-30,W03,Bengaluru,South,P003,P003-11-W03,2024-03-01,2026-03-01,1146,1016,718,9,1435,677,0,0,55620.6
I002236,2024-11-30,W03,Bengaluru,South,P004,P004-11-W03,2023-12-01,2025-06-01,2394,640,722,5,2307,546,0,0,82544.46
I002237,2024-11-30,W03,Bengaluru,South,P005,P005-11-W03,2024-06-01,2026-12-01,1463,620,1163,9,911,899,0,0,41468.72
I002238,2024-11-30,W03,Bengaluru,South,P006,P006-11-W03,2024-06-01,2025-12-01,636,22,658,0,0,681,9,0,0
I002239,2024-11-30,W03,Bengaluru,South,P007,P007-11-W03,2023-12-01,2025-06-01,1284,411,1178,12,505,510,0,0,31764.5
I002240,2024-11-30,W03,Bengaluru,South,P008,P008-11-W03,2024-06-01,2026-12-01,1466,431,1798,7,92,633,0,0,5895.36
I002241,2024-11-30,W03,Bengaluru,South,P009,P009-11-W03,2024-06-01,2025-12-01,1389,858,1071,7,1169,580,0,0,75599.23
I002242,2024-11-30,W03,Bengaluru,South,P010,P010-11-W03,2024-03-01,2027-03-01,1596,808,789,14,1601,865,0,0,118457.99
I002243,2024-11-30,W03,Bengaluru,South,P011,P011-11-W03,2023-09-01,2026-03-01,1626,581,669,11,1527,814,0,0,144484.74
I002244,2024-11-30,W03,Bengaluru,South,P012,P012-11-W03,2024-06-01,2027-06-01,1464,937,1735,4,662,985,0,0,147096.4
I002245,2024-11-30,W03,Bengaluru,South,P013,P013-11-W03,2024-03-01,2025-09-01,1442,191,558,5,1070,543,0,0,29146.8
I002246,2024-11-30,W03,Bengaluru,South,P014,P014-11-W03,2023-09-01,2025-03-01,893,294,1020,2,165,565,0,0,4181.1
I002247,2024-11-30,W03,Bengaluru,South,P015,P015-11-W03,2024-03-01,2027-03-01,1913,169,1189,11,882,668,0,0,25048.8
I002248,2024-11-30,W03,Bengaluru,South,P016,P016-11-W03,2024-06-01,2026-12-01,939,981,466,8,1446,798,0,0,70044.24
I002249,2024-11-30,W03,Bengaluru,South,P017,P017-11-W03,2023-12-01,2026-06-01,1685,1193,1181,0,1697,545,0,0,83526.34
I002250,2024-11-30,W03,Bengaluru,South,P018,P018-11-W03,2023-12-01,2026-06-01,1011,47,1058,0,0,871,10,0,0
I002251,2024-11-30,W03,Bengaluru,South,P019,P019-11-W03,2023-09-01,2025-09-01,1439,1047,1541,11,934,560,0,0,64838.28
I002252,2024-11-30,W03,Bengaluru,South,P020,P020-11-W03,2023-12-01,2025-06-01,1740,80,904,12,904,515,0,0,50877.12
I002253,2024-11-30,W03,Bengaluru,South,P021,P021-11-W03,2024-06-01,2026-06-01,1574,947,1374,15,1132,984,0,0,82319.04
I002254,2024-11-30,W03,Bengaluru,South,P022,P022-11-W03,2024-03-01,2025-09-01,2469,257,1197,9,1520,700,0,0,118195.2
I002255,2024-11-30,W03,Bengaluru,South,P023,P023-11-W03,2024-03-01,2026-09-01,1618,513,1557,13,561,514,0,0,52475.94
I002256,2024-11-30,W03,Bengaluru,South,P024,P024-11-W03,2023-12-01,2025-12-01,847,1146,1865,7,121,821,0,0,26203.76
I002257,2024-11-30,W03,Bengaluru,South,P025,P025-11-W03,2024-03-01,2025-09-01,2078,904,454,4,2524,742,0,0,39021.04
I002258,2024-11-30,W03,Bengaluru,South,P026,P026-11-W03,2024-06-01,2025-12-01,516,607,1123,0,0,646,9,0,0
I002259,2024-11-30,W03,Bengaluru,South,P027,P027-11-W03,2024-03-01,2025-09-01,2438,530,483,3,2482,868,0,0,85355.98
I002260,2024-11-30,W03,Bengaluru,South,P028,P028-11-W03,2024-06-01,2026-12-01,474,123,519,4,74,668,0,0,3297.44
I002261,2024-11-30,W03,Bengaluru,South,P029,P029-11-W03,2023-09-01,2026-09-01,495,590,870,15,200,785,0,0,12890
I002262,2024-11-30,W03,Bengaluru,South,P030,P030-11-W03,2024-03-01,2027-03-01,1644,1030,521,8,2145,550,0,0,133805.1
I002263,2024-11-30,W03,Bengaluru,South,P031,P031-11-W03,2024-03-01,2027-03-01,1937,957,1262,2,1630,570,0,0,95306.1
I002264,2024-11-30,W03,Bengaluru,South,P032,P032-11-W03,2023-12-01,2026-06-01,1963,1180,1466,6,1671,673,0,0,86307.15
I002265,2024-11-30,W03,Bengaluru,South,P033,P033-11-W03,2023-09-01,2026-03-01,2320,1224,1779,15,1750,614,0,0,122902.5
I002266,2024-11-30,W03,Bengaluru,South,P034,P034-11-W03,2023-09-01,2025-03-01,955,48,514,6,483,906,0,0,31950.45
I002267,2024-11-30,W03,Bengaluru,South,P035,P035-11-W03,2023-09-01,2026-03-01,2143,1329,1940,1,1531,797,0,0,136289.62
I002268,2024-11-30,W03,Bengaluru,South,P036,P036-11-W03,2023-12-01,2025-06-01,954,29,983,0,0,664,5,0,0
I002269,2024-11-30,W04,Kolkata,East,P001,P001-11-W04,2023-09-01,2026-09-01,1947,38,1363,8,614,968,0,0,12851.02
I002270,2024-11-30,W04,Kolkata,East,P002,P002-11-W04,2023-12-01,2026-12-01,2279,673,1321,13,1618,798,0,0,39301.22
I002271,2024-11-30,W04,Kolkata,East,P003,P003-11-W04,2024-06-01,2026-06-01,1474,863,1524,14,799,990,0,0,30969.24
I002272,2024-11-30,W04,Kolkata,East,P004,P004-11-W04,2024-03-01,2025-09-01,1952,264,1318,11,887,786,0,0,31736.86
I002273,2024-11-30,W04,Kolkata,East,P005,P005-11-W04,2024-06-01,2026-12-01,1591,273,1785,2,77,984,0,0,3505.04
I002274,2024-11-30,W04,Kolkata,East,P006,P006-11-W04,2023-09-01,2025-03-01,1285,802,1200,14,873,905,0,0,50660.19
I002275,2024-11-30,W04,Kolkata,East,P007,P007-11-W04,2024-03-01,2025-09-01,2289,208,1422,11,1064,884,0,0,66925.6
I002276,2024-11-30,W04,Kolkata,East,P008,P008-11-W04,2024-06-01,2026-12-01,1202,209,452,6,953,515,0,0,61068.24
I002277,2024-11-30,W04,Kolkata,East,P009,P009-11-W04,2023-09-01,2025-03-01,1671,866,872,4,1661,689,0,0,107416.87
I002278,2024-11-30,W04,Kolkata,East,P010,P010-11-W04,2024-03-01,2027-03-01,1326,150,1475,1,0,892,6,0,0
I002279,2024-11-30,W04,Kolkata,East,P011,P011-11-W04,2024-03-01,2026-09-01,546,1184,884,2,844,633,0,0,79859.28
I002280,2024-11-30,W04,Kolkata,East,P012,P012-11-W04,2023-12-01,2026-12-01,424,1280,1704,0,0,716,3,0,0
I002281,2024-11-30,W04,Kolkata,East,P013,P013-11-W04,2023-09-01,2025-03-01,993,465,1458,0,0,937,4,0,0
I002282,2024-11-30,W04,Kolkata,East,P014,P014-11-W04,2024-03-01,2025-09-01,1416,1429,540,11,2294,976,0,0,58129.96
I002283,2024-11-30,W04,Kolkata,East,P015,P015-11-W04,2023-09-01,2026-09-01,1217,371,1092,6,490,988,0,0,13916
I002284,2024-11-30,W04,Kolkata,East,P016,P016-11-W04,2024-03-01,2026-09-01,2201,806,963,12,2032,834,0,0,98430.08
I002285,2024-11-30,W04,Kolkata,East,P017,P017-11-W04,2024-03-01,2026-09-01,882,786,1638,4,26,678,0,0,1279.72
I002286,2024-11-30,W04,Kolkata,East,P018,P018-11-W04,2024-06-01,2026-12-01,1420,176,1596,0,0,553,2,0,0
I002287,2024-11-30,W04,Kolkata,East,P019,P019-11-W04,2024-06-01,2026-06-01,1917,990,866,0,2041,905,0,0,141686.22
I002288,2024-11-30,W04,Kolkata,East,P020,P020-11-W04,2024-06-01,2025-12-01,1530,552,1061,13,1008,545,0,0,56730.24
I002289,2024-11-30,W04,Kolkata,East,P021,P021-11-W04,2023-09-01,2025-09-01,709,1237,931,10,1005,536,0,0,73083.6
I002290,2024-11-30,W04,Kolkata,East,P022,P022-11-W04,2023-12-01,2025-06-01,680,716,995,14,387,992,0,0,30093.12
I002291,2024-11-30,W04,Kolkata,East,P023,P023-11-W04,2023-12-01,2026-06-01,1962,477,1165,5,1269,647,0,0,118702.26
I002292,2024-11-30,W04,Kolkata,East,P024,P024-11-W04,2024-06-01,2026-06-01,2229,192,824,5,1592,540,0,0,344763.52
I002293,2024-11-30,W04,Kolkata,East,P025,P025-11-W04,2024-06-01,2025-12-01,2449,895,1558,0,1786,739,0,0,27611.56
I002294,2024-11-30,W04,Kolkata,East,P026,P026-11-W04,2024-03-01,2025-09-01,715,661,1130,11,235,914,0,0,6011.3
I002295,2024-11-30,W04,Kolkata,East,P027,P027-11-W04,2023-09-01,2025-03-01,1645,1044,1362,3,1324,878,0,0,45532.36
I002296,2024-11-30,W04,Kolkata,East,P028,P028-11-W04,2024-03-01,2026-09-01,876,938,652,12,1150,843,0,0,51244
I002297,2024-11-30,W04,Kolkata,East,P029,P029-11-W04,2023-09-01,2026-09-01,1652,872,1687,7,830,954,0,0,53493.5
I002298,2024-11-30,W04,Kolkata,East,P030,P030-11-W04,2023-09-01,2026-09-01,1391,658,647,2,1400,632,0,0,87332
I002299,2024-11-30,W04,Kolkata,East,P031,P031-11-W04,2024-06-01,2027-06-01,2421,276,1201,13,1483,713,0,0,86711.01
I002300,2024-11-30,W04,Kolkata,East,P032,P032-11-W04,2024-06-01,2026-12-01,2087,1193,850,12,2418,838,0,0,124889.7
I002301,2024-11-30,W04,Kolkata,East,P033,P033-11-W04,2024-03-01,2026-09-01,2545,1285,745,11,3074,729,0,0,215887.02
I002302,2024-11-30,W04,Kolkata,East,P034,P034-11-W04,2023-09-01,2025-03-01,2258,566,762,10,2052,553,0,0,135739.8
I002303,2024-11-30,W04,Kolkata,East,P035,P035-11-W04,2024-06-01,2026-12-01,1044,348,1392,0,0,690,11,0,0
I002304,2024-11-30,W04,Kolkata,East,P036,P036-11-W04,2024-06-01,2025-12-01,1198,485,724,14,945,987,0,0,214411.05
I002305,2024-11-30,W05,Indore,Central,P001,P001-11-W05,2023-12-01,2026-12-01,1986,1283,1292,14,1963,860,0,0,41085.59
I002306,2024-11-30,W05,Indore,Central,P002,P002-11-W05,2023-12-01,2026-12-01,1771,280,1773,11,267,705,0,0,6485.43
I002307,2024-11-30,W05,Indore,Central,P003,P003-11-W05,2023-12-01,2025-12-01,686,1231,1807,11,99,600,0,0,3837.24
I002308,2024-11-30,W05,Indore,Central,P004,P004-11-W05,2023-12-01,2025-06-01,423,999,1079,9,334,612,0,0,11950.52
I002309,2024-11-30,W05,Indore,Central,P005,P005-11-W05,2023-09-01,2026-03-01,697,1263,1093,7,860,744,0,0,39147.2
I002310,2024-11-30,W05,Indore,Central,P006,P006-11-W05,2023-12-01,2025-06-01,1672,1139,1181,13,1617,701,0,0,93834.51
I002311,2024-11-30,W05,Indore,Central,P007,P007-11-W05,2024-06-01,2025-12-01,1720,1191,1077,7,1827,641,0,0,114918.3
I002312,2024-11-30,W05,Indore,Central,P008,P008-11-W05,2023-09-01,2026-03-01,2297,914,726,4,2481,669,0,0,158982.48
I002313,2024-11-30,W05,Indore,Central,P009,P009-11-W05,2023-09-01,2025-03-01,2524,697,874,15,2332,964,0,0,150810.44
I002314,2024-11-30,W05,Indore,Central,P010,P010-11-W05,2024-06-01,2027-06-01,1650,534,1826,0,358,910,0,0,26488.42
I002315,2024-11-30,W05,Indore,Central,P011,P011-11-W05,2024-03-01,2026-09-01,842,853,866,5,824,635,0,0,77966.88
I002316,2024-11-30,W05,Indore,Central,P012,P012-11-W05,2023-12-01,2026-12-01,1015,1138,1617,2,534,848,0,0,118654.8
I002317,2024-11-30,W05,Indore,Central,P013,P013-11-W05,2023-12-01,2025-06-01,505,128,633,0,0,942,2,0,0
I002318,2024-11-30,W05,Indore,Central,P014,P014-11-W05,2023-12-01,2025-06-01,2072,910,1269,14,1699,821,0,0,43052.66
I002319,2024-11-30,W05,Indore,Central,P015,P015-11-W05,2023-09-01,2026-09-01,1958,430,1163,6,1219,837,0,0,34619.6
I002320,2024-11-30,W05,Indore,Central,P016,P016-11-W05,2024-06-01,2026-12-01,1287,380,664,11,992,935,0,0,48052.48
I002321,2024-11-30,W05,Indore,Central,P017,P017-11-W05,2024-06-01,2026-12-01,1431,545,1408,15,553,788,0,0,27218.66
I002322,2024-11-30,W05,Indore,Central,P018,P018-11-W05,2024-03-01,2026-09-01,2134,1122,587,0,2669,595,0,0,182479.53
I002323,2024-11-30,W05,Indore,Central,P019,P019-11-W05,2024-03-01,2026-03-01,2190,526,842,14,1860,962,0,0,129121.2
I002324,2024-11-30,W05,Indore,Central,P020,P020-11-W05,2024-06-01,2025-12-01,2548,570,1297,0,1821,715,0,0,102485.88
I002325,2024-11-30,W05,Indore,Central,P021,P021-11-W05,2024-03-01,2026-03-01,1932,1496,1122,6,2300,675,0,0,167256
I002326,2024-11-30,W05,Indore,Central,P022,P022-11-W05,2024-06-01,2025-12-01,460,1370,1472,0,358,802,0,0,27838.08
I002327,2024-11-30,W05,Indore,Central,P023,P023-11-W05,2023-12-01,2026-06-01,1435,1112,1101,8,1438,970,0,0,134510.52
I002328,2024-11-30,W05,Indore,Central,P024,P024-11-W05,2023-12-01,2025-12-01,1669,635,520,8,1776,642,0,0,384610.56
I002329,2024-11-30,W05,Indore,Central,P025,P025-11-W05,2023-09-01,2025-03-01,1806,692,1599,14,885,553,0,0,13682.1
I002330,2024-11-30,W05,Indore,Central,P026,P026-11-W05,2024-06-01,2025-12-01,1809,737,1094,12,1440,775,0,0,36835.2
I002331,2024-11-30,W05,Indore,Central,P027,P027-11-W05,2023-09-01,2025-03-01,2052,1007,1551,16,1492,941,0,0,51309.88
I002332,2024-11-30,W05,Indore,Central,P028,P028-11-W05,2024-06-01,2026-12-01,1618,1106,1000,3,1721,629,0,0,76687.76
I002333,2024-11-30,W05,Indore,Central,P029,P029-11-W05,2023-09-01,2026-09-01,2588,402,1162,15,1813,959,0,0,116847.85
I002334,2024-11-30,W05,Indore,Central,P030,P030-11-W05,2023-09-01,2026-09-01,907,1401,1573,1,734,739,0,0,45786.92
I002335,2024-11-30,W05,Indore,Central,P031,P031-11-W05,2023-09-01,2026-09-01,1026,278,1083,1,220,873,0,0,12863.4
I002336,2024-11-30,W05,Indore,Central,P032,P032-11-W05,2024-03-01,2026-09-01,734,254,988,0,0,669,12,0,0
I002337,2024-11-30,W05,Indore,Central,P033,P033-11-W05,2023-09-01,2026-03-01,1663,37,1030,2,668,683,0,0,46913.64
I002338,2024-11-30,W05,Indore,Central,P034,P034-11-W05,2023-09-01,2025-03-01,2198,206,1868,10,526,721,0,0,34794.9
I002339,2024-11-30,W05,Indore,Central,P035,P035-11-W05,2024-06-01,2026-12-01,1191,1343,1377,5,1152,639,0,0,102551.04
I002340,2024-11-30,W05,Indore,Central,P036,P036-11-W05,2024-06-01,2025-12-01,1003,468,693,16,762,601,0,0,172890.18
I002341,2024-11-30,W06,Hyderabad,South,P001,P001-11-W06,2023-12-01,2026-12-01,1030,1250,1115,3,1162,706,0,0,24320.66
I002342,2024-11-30,W06,Hyderabad,South,P002,P002-11-W06,2023-09-01,2026-09-01,1974,791,781,3,1981,557,0,0,48118.49
I002343,2024-11-30,W06,Hyderabad,South,P003,P003-11-W06,2023-09-01,2025-09-01,2196,545,1211,12,1518,942,0,0,58837.68
I002344,2024-11-30,W06,Hyderabad,South,P004,P004-11-W06,2024-03-01,2025-09-01,1162,279,948,7,486,919,0,0,17389.08
I002345,2024-11-30,W06,Hyderabad,South,P005,P005-11-W06,2024-03-01,2026-09-01,1457,1115,1492,11,1069,579,0,0,48660.88
I002346,2024-11-30,W06,Hyderabad,South,P006,P006-11-W06,2024-06-01,2025-12-01,2347,296,829,5,1809,565,0,0,104976.27
I002347,2024-11-30,W06,Hyderabad,South,P007,P007-11-W06,2023-09-01,2025-03-01,1609,881,539,10,1941,979,0,0,122088.9
I002348,2024-11-30,W06,Hyderabad,South,P008,P008-11-W06,2023-09-01,2026-03-01,973,1080,1087,5,961,825,0,0,61580.88
I002349,2024-11-30,W06,Hyderabad,South,P009,P009-11-W06,2023-12-01,2025-06-01,694,816,1510,0,0,903,10,0,0
I002350,2024-11-30,W06,Hyderabad,South,P010,P010-11-W06,2024-06-01,2027-06-01,947,288,1103,13,119,553,0,0,8804.81
I002351,2024-11-30,W06,Hyderabad,South,P011,P011-11-W06,2024-06-01,2026-12-01,1913,884,1437,5,1355,732,0,0,128210.1
I002352,2024-11-30,W06,Hyderabad,South,P012,P012-11-W06,2024-06-01,2027-06-01,1187,1449,1776,16,844,554,0,0,187536.8
I002353,2024-11-30,W06,Hyderabad,South,P013,P013-11-W06,2024-03-01,2025-09-01,1624,741,1355,9,1001,932,0,0,27267.24
I002354,2024-11-30,W06,Hyderabad,South,P014,P014-11-W06,2023-09-01,2025-03-01,1806,662,1200,2,1266,747,0,0,32080.44
I002355,2024-11-30,W06,Hyderabad,South,P015,P015-11-W06,2023-09-01,2026-09-01,406,954,1360,0,0,664,9,0,0
I002356,2024-11-30,W06,Hyderabad,South,P016,P016-11-W06,2024-03-01,2026-09-01,880,1051,1041,6,884,912,0,0,42820.96
I002357,2024-11-30,W06,Hyderabad,South,P017,P017-11-W06,2023-09-01,2026-03-01,757,1457,1843,6,365,989,0,0,17965.3
I002358,2024-11-30,W06,Hyderabad,South,P018,P018-11-W06,2024-06-01,2026-12-01,1396,461,1668,5,184,513,0,0,12580.08
I002359,2024-11-30,W06,Hyderabad,South,P019,P019-11-W06,2023-09-01,2025-09-01,434,385,819,0,0,969,6,0,0
I002360,2024-11-30,W06,Hyderabad,South,P020,P020-11-W06,2023-09-01,2025-03-01,1050,1169,897,5,1317,546,0,0,74120.76
