sale_id,invoice_date,product_id,distributor_id,region,state,city,channel,quantity_units,gross_sales_inr,discount_inr,net_sales_inr,cogs_inr,gross_profit_inr,units_returned,return_value_inr,doctor_specialty,sales_rep_id,payment_days,on_time_payment
S003149,2024-05-12,P035,D007,South,Karnataka,Bengaluru,Hospital,460,83131.2,9975.74,73155.46,40949.2,32206.26,0,0,Orthopedist,SR005,43,Yes
S003150,2024-02-15,P012,D041,West,Gujarat,Ahmedabad,Retail Pharmacy,393,172027.89,14293.47,157734.42,87324.6,70409.82,0,0,Diabetologist,SR006,4,Yes
S003151,2024-05-13,P018,D022,East,West Bengal,Kolkata,Hospital,159,20218.44,2426.21,17792.23,10870.83,6921.4,0,0,Cardiologist,SR007,56,Yes
S003152,2025-03-03,P007,D003,North,Punjab,Ludhiana,Clinic,135,17662.05,1448.94,16213.11,8491.5,7721.61,0,0,Pulmonologist,SR008,36,Yes
S003153,2025-04-22,P035,D054,West,Rajasthan,Jaipur,E-Pharmacy,40,7228.8,446.98,6781.82,3560.8,3221.02,0,0,Pulmonologist,SR009,62,No
S003154,2025-12-12,P022,D017,West,Gujarat,Ahmedabad,Hospital,397,68228.42,8187.41,60041.01,30870.72,29170.29,0,0,Not Applicable,SR010,3,Yes
S003155,2024-04-02,P024,D039,North,Punjab,Ludhiana,E-Pharmacy,173,73806.99,4583.46,69223.53,37464.88,31758.65,0,0,Gastroenterologist,SR011,39,Yes
S003156,2025-11-26,P030,D048,Central,Madhya Pradesh,Indore,Clinic,89,10325.78,731.34,9594.44,5551.82,4042.62,0,0,Cardiologist,SR012,17,Yes
S003157,2024-06-29,P003,D036,Central,Madhya Pradesh,Indore,Retail Pharmacy,413,33936.21,3412.92,30523.29,16007.88,14515.41,0,0,General Physician,SR013,31,No
S003158,2024-12-29,P015,D015,North,Punjab,Ludhiana,Government Tender,91,5478.2,1040.86,4437.34,2584.4,1852.94,7,341.33,Pulmonologist,SR014,40,Yes
S003159,2024-08-13,P011,D040,West,Maharashtra,Mumbai,Government Tender,136,26121.52,4963.09,21158.43,12868.32,8290.11,0,0,Diabetologist,SR015,37,Yes
S003160,2025-09-07,P011,D022,East,West Bengal,Kolkata,Hospital,456,87583.92,10510.07,77073.85,43146.72,33927.13,0,0,Diabetologist,SR016,41,Yes
S003161,2024-03-16,P007,D016,West,Maharashtra,Mumbai,Retail Pharmacy,364,47622.12,4675.07,42947.05,22895.6,20051.45,0,0,Pulmonologist,SR017,65,No
S003162,2024-04-30,P029,D045,South,Telangana,Hyderabad,Government Tender,505,61185.8,11625.3,49560.5,32547.25,17013.25,0,0,Cardiologist,SR018,43,Yes
S003163,2025-06-05,P032,D009,South,Telangana,Hyderabad,E-Pharmacy,428,49742.16,3819.06,45923.1,22106.2,23816.9,0,0,Not Applicable,SR019,24,Yes
S003164,2024-07-21,P025,D010,East,West Bengal,Kolkata,Government Tender,273,8651.37,1643.76,7007.61,4220.58,2787.03,0,0,Orthopedist,SR020,73,No
S003165,2024-05-28,P013,D054,West,Rajasthan,Jaipur,E-Pharmacy,218,12173.12,919.13,11253.99,5938.32,5315.67,0,0,Gastroenterologist,SR021,44,Yes
S003166,2025-12-08,P026,D007,South,Karnataka,Bengaluru,Hospital,218,11041.7,1325,9716.7,5576.44,4140.26,0,0,General Physician,SR022,30,Yes
S003167,2024-11-06,P002,D023,East,Odisha,Bhubaneswar,Clinic,157,7550.13,644.86,6905.27,3813.53,3091.74,0,0,Orthopedist,SR023,45,Yes
S003168,2024-06-03,P032,D009,South,Telangana,Hyderabad,E-Pharmacy,266,30914.52,2716.16,28198.36,13738.9,14459.46,0,0,Not Applicable,SR024,31,No
S003169,2024-02-17,P011,D031,South,Karnataka,Bengaluru,Retail Pharmacy,411,78940.77,5488.34,73452.43,38888.82,34563.61,0,0,General Physician,SR001,26,Yes
S003170,2025-03-03,P019,D029,West,Gujarat,Ahmedabad,E-Pharmacy,328,47363.2,4448.46,42914.74,22769.76,20144.98,0,0,Orthopedist,SR002,59,Yes
S003171,2025-09-15,P001,D015,North,Punjab,Ludhiana,Government Tender,447,19176.3,3643.5,15532.8,9355.71,6177.09,0,0,Gastroenterologist,SR003,52,No
S003172,2024-03-01,P036,D026,North,Uttar Pradesh,Lucknow,Retail Pharmacy,129,57660.42,5909.33,51751.09,29268.81,22482.28,0,0,Diabetologist,SR004,29,Yes
S003173,2025-08-11,P003,D024,Central,Madhya Pradesh,Indore,E-Pharmacy,220,18077.4,1837.68,16239.72,8527.2,7712.52,0,0,Cardiologist,SR005,50,No
S003174,2025-01-24,P015,D030,West,Rajasthan,Jaipur,Government Tender,160,9632,1830.08,7801.92,4544,3257.92,0,0,Diabetologist,SR006,62,No
S003175,2025-01-18,P032,D058,East,West Bengal,Kolkata,Clinic,122,14178.84,876.81,13302.03,6301.3,7000.73,0,0,Not Applicable,SR007,6,Yes
S003176,2025-10-28,P025,D011,East,Odisha,Bhubaneswar,Retail Pharmacy,400,12676,1216.62,11459.38,6184,5275.38,0,0,Diabetologist,SR008,3,Yes
S003177,2024-08-20,P019,D031,South,Karnataka,Bengaluru,Retail Pharmacy,356,51406.4,3619.69,47786.71,24713.52,23073.19,0,0,Cardiologist,SR009,46,No
S003178,2025-08-22,P003,D046,East,West Bengal,Kolkata,Retail Pharmacy,471,38702.07,3119.65,35582.42,18255.96,17326.46,0,0,Pulmonologist,SR010,45,Yes
S003179,2024-03-23,P003,D012,Central,Madhya Pradesh,Indore,Hospital,288,23664.96,2839.8,20825.16,11162.88,9662.28,0,0,Orthopedist,SR011,43,Yes
S003180,2024-11-24,P028,D051,North,Punjab,Ludhiana,Retail Pharmacy,150,13435.5,1099.65,12335.85,6684,5651.85,0,0,Pulmonologist,SR012,21,Yes
S003181,2024-11-16,P014,D057,South,Telangana,Hyderabad,Hospital,406,20369.02,2444.28,17924.74,10288.04,7636.7,0,0,Diabetologist,SR013,22,Yes
S003182,2025-10-08,P027,D024,Central,Madhya Pradesh,Indore,E-Pharmacy,138,10061.58,736.59,9324.99,4745.82,4579.17,0,0,Gastroenterologist,SR014,38,Yes
S003183,2025-10-01,P036,D003,North,Punjab,Ludhiana,Clinic,244,109063.12,11138.76,97924.36,55361.16,42563.2,0,0,Gastroenterologist,SR015,42,Yes
S003184,2024-09-27,P003,D043,South,Karnataka,Bengaluru,Clinic,390,32046.3,2247.66,29798.64,15116.4,14682.24,7,534.85,Orthopedist,SR016,11,Yes
S003185,2025-07-25,P015,D052,West,Maharashtra,Mumbai,Hospital,64,3852.8,462.34,3390.46,1817.6,1572.86,0,0,General Physician,SR017,23,Yes
S003186,2025-12-24,P027,D054,West,Rajasthan,Jaipur,E-Pharmacy,271,19758.61,1890.62,17867.99,9319.69,8548.3,0,0,Diabetologist,SR018,43,Yes
S003187,2024-06-06,P003,D047,East,Odisha,Bhubaneswar,Hospital,187,15365.79,1843.89,13521.9,7248.12,6273.78,0,0,Cardiologist,SR019,44,Yes
S003188,2024-06-18,P024,D027,North,Punjab,Ludhiana,Hospital,105,44796.15,5375.54,39420.61,22738.8,16681.81,0,0,Pulmonologist,SR020,19,No
S003189,2024-11-16,P019,D024,Central,Madhya Pradesh,Indore,E-Pharmacy,57,8230.8,657.64,7573.16,3956.94,3616.22,0,0,Diabetologist,SR021,33,Yes
S003190,2025-01-12,P025,D057,South,Telangana,Hyderabad,Hospital,264,8366.16,1003.94,7362.22,4081.44,3280.78,0,0,Pulmonologist,SR022,25,Yes
S003191,2024-04-02,P034,D037,North,Delhi,New Delhi,Hospital,89,13011.8,1561.42,11450.38,5887.35,5563.03,0,0,Not Applicable,SR023,31,Yes
S003192,2025-10-06,P025,D013,North,Delhi,New Delhi,Clinic,520,16478.8,1274.31,15204.49,8039.2,7165.29,0,0,Diabetologist,SR024,54,Yes
S003193,2024-02-07,P018,D047,East,Odisha,Bhubaneswar,Hospital,205,26067.8,3128.14,22939.66,14015.85,8923.81,0,0,General Physician,SR001,42,Yes
S003194,2025-07-28,P017,D015,North,Punjab,Ludhiana,Government Tender,542,50156.68,9529.77,40626.91,26677.24,13949.67,0,0,Diabetologist,SR002,46,No
S003195,2024-02-04,P009,D001,North,Delhi,New Delhi,Retail Pharmacy,219,30876.81,2969.49,27907.32,14162.73,13744.59,0,0,Not Applicable,SR003,33,No
S003196,2024-06-11,P003,D052,West,Maharashtra,Mumbai,Hospital,263,21610.71,2593.29,19017.42,10193.88,8823.54,0,0,Diabetologist,SR004,13,Yes
S003197,2025-06-17,P017,D003,North,Punjab,Ludhiana,Clinic,47,4349.38,433.49,3915.89,2313.34,1602.55,0,0,Pulmonologist,SR005,32,Yes
S003198,2024-04-01,P008,D021,South,Telangana,Hyderabad,Retail Pharmacy,253,36480.07,2236.36,34243.71,16212.24,18031.47,0,0,Not Applicable,SR006,44,Yes
S003199,2024-07-19,P015,D041,West,Gujarat,Ahmedabad,Retail Pharmacy,196,11799.2,833.72,10965.48,5566.4,5399.08,10,559.46,Diabetologist,SR007,3,Yes
S003200,2025-06-06,P019,D055,South,Karnataka,Bengaluru,Government Tender,272,39276.8,7462.59,31814.21,18882.24,12931.97,0,0,Cardiologist,SR008,24,Yes
S003201,2025-03-29,P013,D021,South,Telangana,Hyderabad,Retail Pharmacy,240,13401.6,836.32,12565.28,6537.6,6027.68,0,0,Diabetologist,SR009,52,Yes
S003202,2024-06-11,P012,D055,South,Karnataka,Bengaluru,Government Tender,68,29765.64,5655.47,24110.17,15109.6,9000.57,0,0,Cardiologist,SR010,42,No
S003203,2025-05-21,P028,D053,West,Gujarat,Ahmedabad,Clinic,132,11823.24,1199.14,10624.1,5881.92,4742.18,0,0,Gastroenterologist,SR011,16,Yes
S003204,2025-10-14,P008,D017,West,Gujarat,Ahmedabad,Hospital,182,26242.58,3149.11,23093.47,11662.56,11430.91,0,0,Not Applicable,SR012,6,Yes
S003205,2025-01-30,P011,D044,South,Tamil Nadu,Chennai,E-Pharmacy,256,49169.92,3593.81,45576.11,24222.72,21353.39,0,0,Pulmonologist,SR013,34,No
S003206,2025-10-12,P013,D036,Central,Madhya Pradesh,Indore,Retail Pharmacy,495,27640.8,1848.83,25791.97,13483.8,12308.17,0,0,Diabetologist,SR014,11,Yes
S003207,2025-02-13,P016,D055,South,Karnataka,Bengaluru,Government Tender,353,34368.08,6529.94,27838.14,17099.32,10738.82,0,0,Orthopedist,SR015,22,Yes
S003208,2025-10-01,P020,D019,South,Karnataka,Bengaluru,E-Pharmacy,278,35200.36,3196.25,32004.11,15645.84,16358.27,0,0,Not Applicable,SR016,44,Yes
S003209,2025-03-24,P016,D044,South,Tamil Nadu,Chennai,E-Pharmacy,198,19277.28,1664.47,17612.81,9591.12,8021.69,0,0,Orthopedist,SR017,29,Yes
S003210,2025-01-06,P018,D039,North,Punjab,Ludhiana,E-Pharmacy,417,53025.72,5434.41,47591.31,28510.29,19081.02,23,2624.94,Cardiologist,SR018,51,No
S003211,2025-04-13,P027,D025,North,Delhi,New Delhi,Government Tender,290,21143.9,4017.34,17126.56,9973.1,7153.46,0,0,General Physician,SR019,54,Yes
S003212,2025-11-20,P016,D018,West,Rajasthan,Jaipur,Clinic,225,21906,1523.77,20382.23,10899,9483.23,0,0,General Physician,SR020,15,Yes
S003213,2025-12-08,P028,D045,South,Telangana,Hyderabad,Government Tender,150,13435.5,2552.74,10882.76,6684,4198.76,0,0,General Physician,SR021,53,No
S003214,2025-09-29,P036,D014,North,Uttar Pradesh,Lucknow,E-Pharmacy,439,196224.22,16820.91,179403.31,99604.71,79798.6,0,0,Gastroenterologist,SR022,14,Yes
S003215,2025-07-23,P005,D015,North,Punjab,Ludhiana,Government Tender,469,40137.02,7626.03,32510.99,21348.88,11162.11,0,0,Orthopedist,SR023,37,Yes
S003216,2024-06-03,P010,D034,East,West Bengal,Kolkata,E-Pharmacy,403,65894.53,4682.29,61212.24,29817.97,31394.27,0,0,Not Applicable,SR024,30,Yes
S003217,2025-08-23,P036,D024,Central,Madhya Pradesh,Indore,E-Pharmacy,99,44251.02,2734.35,41516.67,22462.11,19054.56,0,0,Pulmonologist,SR001,38,Yes
S003218,2024-08-06,P002,D021,South,Telangana,Hyderabad,Retail Pharmacy,541,26016.69,1720.23,24296.46,13140.89,11155.57,46,2065.87,Orthopedist,SR002,62,No
S003219,2025-11-26,P021,D002,North,Uttar Pradesh,Lucknow,Hospital,176,27899.52,3347.94,24551.58,12798.72,11752.86,0,0,Not Applicable,SR003,4,Yes
S003220,2024-05-19,P019,D018,West,Rajasthan,Jaipur,Clinic,41,5920.4,508.25,5412.15,2846.22,2565.93,0,0,General Physician,SR004,22,Yes
S003221,2025-04-10,P016,D026,North,Uttar Pradesh,Lucknow,Retail Pharmacy,311,30278.96,3242.9,27036.06,15064.84,11971.22,0,0,Cardiologist,SR005,29,Yes
S003222,2024-05-12,P029,D002,North,Uttar Pradesh,Lucknow,Hospital,259,31380.44,3765.65,27614.79,16692.55,10922.24,0,0,Diabetologist,SR006,3,Yes
S003223,2024-01-01,P005,D003,North,Punjab,Ludhiana,Clinic,65,5562.7,578.84,4983.86,2958.8,2025.06,0,0,General Physician,SR007,37,Yes
S003224,2024-01-18,P011,D017,West,Gujarat,Ahmedabad,Hospital,190,36493.3,4379.2,32114.1,17977.8,14136.3,0,0,Cardiologist,SR008,3,Yes
S003225,2024-12-27,P005,D022,East,West Bengal,Kolkata,Hospital,151,12922.58,1550.71,11371.87,6873.52,4498.35,0,0,Gastroenterologist,SR009,61,No
S003226,2024-11-12,P024,D015,North,Punjab,Ludhiana,Government Tender,161,68687.43,13050.61,55636.82,34866.16,20770.66,0,0,Gastroenterologist,SR010,59,No
S003227,2025-09-07,P020,D018,West,Rajasthan,Jaipur,Clinic,86,10889.32,1006.87,9882.45,4840.08,5042.37,0,0,Not Applicable,SR011,20,Yes
S003228,2025-02-21,P021,D045,South,Telangana,Hyderabad,Government Tender,258,40898.16,7770.65,33127.51,18761.76,14365.75,0,0,Not Applicable,SR012,41,Yes
S003229,2025-03-22,P020,D049,North,Delhi,New Delhi,E-Pharmacy,429,54319.98,4677.18,49642.8,24144.12,25498.68,0,0,Not Applicable,SR013,65,No
S003230,2024-12-29,P030,D003,North,Punjab,Ludhiana,Clinic,109,12646.18,1215.68,11430.5,6799.42,4631.08,0,0,Gastroenterologist,SR014,33,Yes
S003231,2024-09-23,P022,D042,West,Rajasthan,Jaipur,Hospital,155,26638.3,3196.6,23441.7,12052.8,11388.9,0,0,Not Applicable,SR015,66,No
S003232,2025-04-28,P024,D045,South,Telangana,Hyderabad,Government Tender,211,90018.93,17103.6,72915.33,45694.16,27221.17,0,0,Gastroenterologist,SR016,56,No
S003233,2025-04-04,P018,D054,West,Rajasthan,Jaipur,E-Pharmacy,198,25177.68,2314.89,22862.79,13537.26,9325.53,0,0,Gastroenterologist,SR017,45,Yes
S003234,2025-07-19,P002,D004,West,Maharashtra,Mumbai,E-Pharmacy,349,16783.41,1554.89,15228.52,8477.21,6751.31,0,0,Pulmonologist,SR018,18,Yes
S003235,2024-02-08,P015,D021,South,Telangana,Hyderabad,Retail Pharmacy,186,11197.2,1044.71,10152.49,5282.4,4870.09,0,0,Orthopedist,SR019,50,Yes
S003236,2025-01-26,P026,D031,South,Karnataka,Bengaluru,Retail Pharmacy,392,19854.8,1420.42,18434.38,10027.36,8407.02,0,0,Diabetologist,SR020,29,Yes
S003237,2024-03-19,P001,D016,West,Maharashtra,Mumbai,Retail Pharmacy,316,13556.4,953.87,12602.53,6613.88,5988.65,0,0,Pulmonologist,SR021,63,No
S003238,2025-04-23,P018,D060,Central,Madhya Pradesh,Indore,Government Tender,161,20472.76,3889.82,16582.94,11007.57,5575.37,0,0,General Physician,SR022,59,Yes
S003239,2025-12-07,P003,D032,South,Tamil Nadu,Chennai,Hospital,395,32457.15,3894.86,28562.29,15310.2,13252.09,0,0,Cardiologist,SR023,31,Yes
S003240,2025-03-08,P025,D001,North,Delhi,New Delhi,Retail Pharmacy,76,2408.44,209.18,2199.26,1174.96,1024.3,0,0,Cardiologist,SR024,13,Yes
S003241,2024-10-13,P005,D035,East,Odisha,Bhubaneswar,Government Tender,418,35772.44,6796.76,28975.68,19027.36,9948.32,25,1733,General Physician,SR001,27,No
S003242,2025-02-10,P008,D046,East,West Bengal,Kolkata,Retail Pharmacy,315,45419.85,3746.43,41673.42,20185.2,21488.22,0,0,Not Applicable,SR002,43,Yes
S003243,2025-01-27,P033,D023,East,Odisha,Bhubaneswar,Clinic,249,38121.9,2636.35,35485.55,17487.27,17998.28,0,0,Not Applicable,SR003,63,No
S003244,2024-10-05,P022,D014,North,Uttar Pradesh,Lucknow,E-Pharmacy,73,12545.78,886.04,11659.74,5676.48,5983.26,0,0,Not Applicable,SR004,28,Yes
S003245,2025-08-14,P031,D011,East,Odisha,Bhubaneswar,Retail Pharmacy,362,44022.82,4092.32,39930.5,21166.14,18764.36,0,0,Pulmonologist,SR005,12,Yes
S003246,2025-06-29,P031,D047,East,Odisha,Bhubaneswar,Hospital,339,41225.79,4947.09,36278.7,19821.33,16457.37,26,2782.44,General Physician,SR006,31,Yes
S003247,2025-07-20,P008,D055,South,Karnataka,Bengaluru,Government Tender,186,26819.34,5095.67,21723.67,11918.88,9804.79,0,0,Not Applicable,SR007,31,No
S003248,2025-06-25,P009,D053,West,Gujarat,Ahmedabad,Clinic,51,7190.49,785.64,6404.85,3298.17,3106.68,0,0,Not Applicable,SR008,10,Yes
S003249,2025-11-13,P009,D001,North,Delhi,New Delhi,Retail Pharmacy,303,42719.97,3782.08,38937.89,19595.01,19342.88,0,0,Not Applicable,SR009,26,Yes
S003250,2024-11-25,P016,D060,Central,Madhya Pradesh,Indore,Government Tender,225,21906,4162.14,17743.86,10899,6844.86,0,0,Cardiologist,SR010,53,Yes
S003251,2024-01-05,P009,D044,South,Tamil Nadu,Chennai,E-Pharmacy,415,58510.85,6278,52232.85,26838.05,25394.8,0,0,Not Applicable,SR011,25,Yes
S003252,2025-03-27,P001,D021,South,Telangana,Hyderabad,Retail Pharmacy,462,19819.8,1648.48,18171.32,9669.66,8501.66,0,0,Pulmonologist,SR012,52,Yes
S003253,2024-02-01,P020,D011,East,Odisha,Bhubaneswar,Retail Pharmacy,372,47102.64,3318.12,43784.52,20936.16,22848.36,0,0,Not Applicable,SR013,16,No
S003254,2025-02-07,P029,D056,South,Tamil Nadu,Chennai,Retail Pharmacy,126,15266.16,1608.16,13658,8120.7,5537.3,0,0,Orthopedist,SR014,18,No
S003255,2024-09-17,P021,D024,Central,Madhya Pradesh,Indore,E-Pharmacy,380,60237.6,5212.12,55025.48,27633.6,27391.88,0,0,Not Applicable,SR015,44,Yes
S003256,2025-12-13,P015,D030,West,Rajasthan,Jaipur,Government Tender,247,14869.4,2825.19,12044.21,7014.8,5029.41,0,0,Gastroenterologist,SR016,69,No
S003257,2024-02-17,P002,D040,West,Maharashtra,Mumbai,Government Tender,271,13032.39,2476.15,10556.24,6582.59,3973.65,0,0,Pulmonologist,SR017,61,No
S003258,2025-11-10,P023,D048,Central,Madhya Pradesh,Indore,Clinic,162,30760.56,2682.03,28078.53,15153.48,12925.05,0,0,Gastroenterologist,SR018,29,Yes
S003259,2024-02-17,P013,D022,East,West Bengal,Kolkata,Hospital,370,20660.8,2479.3,18181.5,10078.8,8102.7,0,0,Orthopedist,SR019,66,No
S003260,2024-11-16,P022,D027,North,Punjab,Ludhiana,Hospital,399,68572.14,8228.66,60343.48,31026.24,29317.24,0,0,Not Applicable,SR020,21,No
S003261,2024-06-10,P001,D012,Central,Madhya Pradesh,Indore,Hospital,430,18447,2213.64,16233.36,8999.9,7233.46,0,0,Orthopedist,SR021,43,Yes
S003262,2024-11-13,P003,D039,North,Punjab,Ludhiana,E-Pharmacy,97,7970.49,864.42,7106.07,3759.72,3346.35,0,0,Diabetologist,SR022,50,No
S003263,2025-07-11,P026,D023,East,Odisha,Bhubaneswar,Clinic,64,3241.6,257.16,2984.44,1637.12,1347.32,0,0,Pulmonologist,SR023,42,Yes
S003264,2024-02-15,P026,D011,East,Odisha,Bhubaneswar,Retail Pharmacy,338,17119.7,1447.93,15671.77,8646.04,7025.73,0,0,General Physician,SR024,3,Yes
S003265,2024-05-22,P004,D048,Central,Madhya Pradesh,Indore,Clinic,404,29055.68,2696.87,26358.81,14455.12,11903.69,0,0,Orthopedist,SR001,31,No
S003266,2025-07-08,P031,D005,West,Gujarat,Ahmedabad,Government Tender,363,44144.43,8387.44,35756.99,21224.61,14532.38,0,0,Pulmonologist,SR002,26,Yes
S003267,2024-01-27,P022,D028,West,Maharashtra,Mumbai,Clinic,247,42449.42,3667.52,38781.9,19206.72,19575.18,0,0,Not Applicable,SR003,17,Yes
S003268,2025-03-25,P029,D055,South,Karnataka,Bengaluru,Government Tender,149,18052.84,3430.04,14622.8,9603.05,5019.75,0,0,Pulmonologist,SR004,44,No
S003269,2024-03-03,P021,D018,West,Rajasthan,Jaipur,Clinic,393,62298.36,4859.64,57438.72,28578.96,28859.76,0,0,Not Applicable,SR005,33,No
S003270,2025-01-17,P004,D031,South,Karnataka,Bengaluru,Retail Pharmacy,220,15822.4,1527.35,14295.05,7871.6,6423.45,0,0,Pulmonologist,SR006,26,Yes
S003271,2024-08-01,P022,D043,South,Karnataka,Bengaluru,Clinic,81,13920.66,1438.33,12482.33,6298.56,6183.77,0,0,Not Applicable,SR007,17,No
S003272,2025-02-24,P010,D010,East,West Bengal,Kolkata,Government Tender,43,7030.93,1335.88,5695.05,3181.57,2513.48,0,0,Not Applicable,SR008,71,No
S003273,2024-02-22,P006,D004,West,Maharashtra,Mumbai,E-Pharmacy,200,21586,1671.08,19914.92,11606,8308.92,0,0,Cardiologist,SR009,24,Yes
S003274,2025-02-02,P017,D049,North,Delhi,New Delhi,E-Pharmacy,145,13418.3,1251.98,12166.32,7136.9,5029.42,0,0,Pulmonologist,SR010,43,Yes
S003275,2024-06-09,P035,D004,West,Maharashtra,Mumbai,E-Pharmacy,332,59999.04,6418.55,53580.49,29554.64,24025.85,0,0,Orthopedist,SR011,32,No
S003276,2024-10-16,P015,D014,North,Uttar Pradesh,Lucknow,E-Pharmacy,429,25825.8,2746.3,23079.5,12183.6,10895.9,0,0,Diabetologist,SR012,31,No
S003277,2025-03-28,P011,D026,North,Uttar Pradesh,Lucknow,Retail Pharmacy,199,38221.93,2807.35,35414.58,18829.38,16585.2,0,0,Gastroenterologist,SR013,25,Yes
S003278,2025-01-27,P030,D040,West,Maharashtra,Mumbai,Government Tender,227,26336.54,5003.94,21332.6,14160.26,7172.34,0,0,Orthopedist,SR014,37,Yes
S003279,2024-04-15,P003,D008,South,Tamil Nadu,Chennai,Clinic,469,38537.73,3578.76,34958.97,18178.44,16780.53,0,0,Orthopedist,SR015,14,Yes
S003280,2024-03-02,P030,D027,North,Punjab,Ludhiana,Hospital,447,51860.94,6223.31,45637.63,27883.86,17753.77,0,0,General Physician,SR016,14,Yes
S003281,2025-09-20,P021,D004,West,Maharashtra,Mumbai,E-Pharmacy,280,44385.6,3072.01,41313.59,20361.6,20951.99,0,0,Not Applicable,SR017,16,Yes
S003282,2025-07-19,P008,D023,East,Odisha,Bhubaneswar,Clinic,284,40949.96,3754.44,37195.52,18198.72,18996.8,0,0,Not Applicable,SR018,56,Yes
S003283,2025-02-01,P022,D026,North,Uttar Pradesh,Lucknow,Retail Pharmacy,335,57573.1,3979.91,53593.19,26049.6,27543.59,0,0,Not Applicable,SR019,28,Yes
S003284,2025-06-05,P002,D052,West,Maharashtra,Mumbai,Hospital,450,21640.5,2596.86,19043.64,10930.5,8113.14,0,0,Diabetologist,SR020,27,Yes
S003285,2025-07-01,P034,D019,South,Karnataka,Bengaluru,E-Pharmacy,231,33772.2,2234.13,31538.07,15280.65,16257.42,0,0,Not Applicable,SR021,50,Yes
S003286,2025-08-18,P017,D027,North,Punjab,Ludhiana,Hospital,364,33684.56,4042.15,29642.41,17916.08,11726.33,0,0,Orthopedist,SR022,9,Yes
S003287,2024-03-13,P029,D025,North,Delhi,New Delhi,Government Tender,100,12116,2302.04,9813.96,6445,3368.96,0,0,Gastroenterologist,SR023,72,No
S003288,2024-04-10,P011,D001,North,Delhi,New Delhi,Retail Pharmacy,384,73754.88,7340.12,66414.76,36334.08,30080.68,0,0,Orthopedist,SR024,11,Yes
S003289,2025-04-26,P010,D016,West,Maharashtra,Mumbai,Retail Pharmacy,444,72598.44,7454.57,65143.87,32851.56,32292.31,0,0,Not Applicable,SR001,58,Yes
S003290,2025-10-13,P015,D028,West,Maharashtra,Mumbai,Clinic,171,10294.2,785.97,9508.23,4856.4,4651.83,0,0,Orthopedist,SR002,12,Yes
S003291,2025-08-11,P008,D005,West,Gujarat,Ahmedabad,Government Tender,274,39508.06,7506.53,32001.53,17557.92,14443.61,0,0,Not Applicable,SR003,28,Yes
S003292,2025-12-02,P016,D034,East,West Bengal,Kolkata,E-Pharmacy,172,16745.92,1719.16,15026.76,8331.68,6695.08,0,0,Cardiologist,SR004,24,Yes
S003293,2024-04-07,P030,D059,East,Odisha,Bhubaneswar,E-Pharmacy,233,27032.66,2253.94,24778.72,14534.54,10244.18,0,0,General Physician,SR005,7,Yes
S003294,2025-04-16,P027,D009,South,Telangana,Hyderabad,E-Pharmacy,227,16550.57,1789.89,14760.68,7806.53,6954.15,0,0,Diabetologist,SR006,31,No
S003295,2024-03-09,P024,D030,West,Rajasthan,Jaipur,Government Tender,372,158706.36,30154.21,128552.15,80560.32,47991.83,0,0,Cardiologist,SR007,52,Yes
S003296,2024-08-12,P032,D028,West,Maharashtra,Mumbai,Clinic,390,45325.8,3673.31,41652.49,20143.5,21508.99,0,0,Not Applicable,SR008,10,Yes
S003297,2024-03-21,P025,D046,East,West Bengal,Kolkata,Retail Pharmacy,332,10521.08,816.32,9704.76,5132.72,4572.04,0,0,Gastroenterologist,SR009,35,Yes
S003298,2025-01-26,P030,D047,East,Odisha,Bhubaneswar,Hospital,268,31093.36,3731.2,27362.16,16717.84,10644.32,0,0,Diabetologist,SR010,39,Yes
S003299,2025-10-01,P032,D017,West,Gujarat,Ahmedabad,Hospital,250,29055,3486.6,25568.4,12912.5,12655.9,0,0,Not Applicable,SR011,3,Yes
S003300,2025-10-05,P013,D021,South,Telangana,Hyderabad,Retail Pharmacy,498,27808.32,1918.96,25889.36,13565.52,12323.84,0,0,Diabetologist,SR012,54,Yes
S003301,2025-01-07,P023,D056,South,Tamil Nadu,Chennai,Retail Pharmacy,395,75002.6,5544.37,69458.23,36948.3,32509.93,24,4220.25,Gastroenterologist,SR013,11,Yes
S003302,2024-11-09,P005,D058,East,West Bengal,Kolkata,Clinic,219,18742.02,1537.29,17204.73,9968.88,7235.85,0,0,Diabetologist,SR014,10,Yes
S003303,2024-01-31,P026,D028,West,Maharashtra,Mumbai,Clinic,451,22843.15,2254.85,20588.3,11536.58,9051.72,0,0,Diabetologist,SR015,11,Yes
